,0,1
0,ACCEDE03750_136.png,0.923498511314
1,ACCEDE03750_106.png,0.201317429543
2,ACCEDE03750_40.png,0.137478649616
3,ACCEDE03750_25.png,0.386201173067
4,ACCEDE03750_1.png,0.221821323037
5,ACCEDE03750_16.png,0.825452506542
6,ACCEDE03750_67.png,0.234800294042
7,ACCEDE03750_118.png,0.117102600634
8,ACCEDE03750_22.png,0.404692023993
9,ACCEDE03750_46.png,0.259914070368
10,ACCEDE03750_34.png,0.202692136168
11,ACCEDE03750_91.png,0.687274515629
12,ACCEDE03750_112.png,0.27006906271
13,ACCEDE03750_19.png,0.319171190262
14,ACCEDE03750_88.png,0.524885833263
15,ACCEDE03750_73.png,0.192374303937
16,ACCEDE03750_97.png,0.899486541748
17,ACCEDE03750_94.png,0.311666190624
18,ACCEDE03750_85.png,0.118520967662
19,ACCEDE03750_37.png,0.372565954924
20,ACCEDE03750_43.png,0.148534327745
21,ACCEDE03750_49.png,0.109470687807
22,ACCEDE03750_64.png,0.118814632297
23,ACCEDE03750_70.png,0.156945168972
24,ACCEDE03750_122.png,0.0566835515201
25,ACCEDE03750_115.png,0.361820787191
